7be2c9ba40c57b78596fd629b5614afd;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;
f17a4abd81d2155129f1b3d12f8c632c;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;;
8932dd1d5ac2b2215c40dd50a288a99b;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;
59354e6bfade040bcdd4cc01ea94a515;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;
cfd5ac8d57859633e0cb834d004f1ef4;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;;
cb6c62df2a271d3a99b31e7747db8880;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;
a1bfc4444ed394b329de4429657287f5;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;
151f0ecb7ab42c9482a5c154a9009f36;d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__C0119;g__C0119;s__uncultured_soil
e2ff69b67377ce3fa49e898e6de2ec3e;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;
8b74f95decb61bee5daf539361e2b58b;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_Myxococcales
24cc2c1f5aebb47c47af30915ce27229;d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;
9740f38f12a63d1f88eebae130ebcd39;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;;
f1bca13dfde39098cfc7ba2729cf9194;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;;
9db4b53d85e97113b80031de46e521fc;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__uncultured_Telluria
7d41fa0f2976a97dd9157a870b65d1c8;d__Bacteria;p__Desulfobacterota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;
d847c2b52a780b0af343d268f8cd9513;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;
f73768b17dbb431aeab88570da907c0e;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes;
2aba8ba03a3419a2a16eae807bfa63f6;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__metagenome
709c89a3b9e8f9622ac8ac40fdc3a5d1;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;
7522270e4fd1d6e50f9bfeafa4788062;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__uncultured_soil
a23a662f5a800454cea9db69302a3b95;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__uncultured_Verrucomicrobia
d1a706b24b8003469fa243211d071a1b;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured;
85becde2668f5b4aaba76fdd9e8cd866;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__uncultured_bacterium
631d789bcb79fd0f71f162cb6aa4b49e;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__Methylobacterium_cerastii
6d717f057d3a21d620a87d5f09377ec8;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__uncultured_bacterium
a5603b552f3521bd9f183bb9dd693cda;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis;g__Nordella;s__uncultured_bacterium
6a5efb089765da6d593b301a6a5e46cc;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Kineosporia;
1de951782bcdac2db40a83c389b4724d;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;
50c2181c795bcc0e3124ee8dd83a6674;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;
8540d74cd0c0044c09d2ccf292361953;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__Chthoniobacter_flavus
c307d4ff349be24403c3da50408a529d;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Stenotrophobacter;
ad157b6e39ecdd8fa9a072c7e331d95a;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;;
97b383b748cc71e8eb8c2f573765efbe;d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;
6e8a875651a65f268fdaf2dcdf170e05;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;
6f19fb2ace350696c5708fdaeba58ab1;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;
540173a298c3451ea70f5088f30ceac7;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;
ddcc708448e070cbcb273e37a305ea62;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;
24fb024dd9bc1423bdc3ae630e1628c5;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;
de8d2627060b60cf249ac2177f3494fb;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;
46eec8b1bf9883fcb5392e12cd966235;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;
8473fd2aa2de862cc46ea778f985dca1;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;
ecc415a51286fa7c3905a33262fbf4f8;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__uncultured;g__uncultured;
d72c86be7cc85605b65cce4e654966bc;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__uncultured;
11cfa1437fd30d93d888fd10289a7c09;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__Gaiella_sp.
0d93da7c86d461dcd1b6567298b74123;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;;
97abbc2aa0d45c3390290479ac99e930;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Tsukamurellaceae;g__Tsukamurella;
465d2a9f19f7ed8adfa048c6531532d9;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;
b317a198759e643baf95058732edd53b;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinophytocola;
d2c75ff1272dbb722bbecf5d595a405a;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;;
8a3bae642e8d87c1b2b28749769827de;d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;
e0c426263f7ced8dc2ef2023c83d1b33;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
959a90279ec8b30270561632126f96e2;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;;
d0067acc7ebaa6a5bd2ed3aa63dbeeef;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;
69cd48ce27331695bfee95a5499687e8;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;;
e0e0de104d79f2a9b9f32a32d0fcece8;d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;
f15410f15d1038810383789d86f508e1;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;;
1e6a4286a67909af98af18855409adc6;d__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j;g__NB1-j;
8bc5ac17493a72b2853f471ea8b313d1;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonadetes_bacterium
3f23685c450372ed4b27f6a11ecf903c;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;
c8eb139f0aec0b2bdcb480142efdb52e;d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__uncultured_bacterium
6d98fd7c9c426879fe483ab055bb7e37;d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7;
c369f0bc6cd6ec1dc0fff563d3ebf70b;d__Bacteria;p__Chloroflexi;;;;;
b20cefdbc89f6618f8e1eda21dcb346f;d__Bacteria;p__Chloroflexi;c__AD3;o__AD3;f__AD3;g__AD3;s__uncultured_bacterium
466344350896531295d76957d2fd1751;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__uncultured_bacterium
2ea6997bfeb2951c2cecc806a97e898a;d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;
ff5e4f29e9b97d4a2d8472270e60de5a;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
70dd6986f5ed31adc8b7d30ba57d528a;d__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota;g__Latescibacterota;s__metagenome
bd49124e059baeebe8a29f878fc2da26;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;;
b78cfc24b8240cac8a78febe7b1e3032;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;;
6c5dade3695ff76ac144f6f81f74409d;d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7;s__uncultured_proteobacterium
a79d7eb01a3767c9037a8a464daa7ce7;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;
5c6989ac7a5f0284965e7905d55c6f1b;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;;
e5177b1c59613fdaf874431b63f671ae;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovastum;
deb3a5e3633e6a134fa641c6bce896c3;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;f__Subgroup_2;g__Subgroup_2;s__uncultured_Holophaga
1250af7f4cd42afa6cf9942c27931e03;d__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__Gitt-GS-136;f__Gitt-GS-136;g__Gitt-GS-136;
b97f7a3c3fb670c76bb845e8f8e49c5c;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;
b779f223e41508ee92917748a66ca7f3;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;;;
bef835c3f0a60b2730d8cdb1faced4e4;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;
f67a31a6dc6e74a5b7d762c674dc47f5;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes;
84b74bebd4a7b07704e74e29faedca38;d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;
16ed956103d6c1142a1b8c4ce4ae545b;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__Subgroup_17;g__Subgroup_17;
83e5fa5a1d0eeae5fafac31acd5d5105;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Arcticibacter;
97d1bc9667ce50e98c00b6e06b93f77d;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
4ea19ebbef2744eefd19718e2d673f49;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;;
ef1689c04fbe6bf74769bdc3e2d5cf39;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__Agromyces_italicus
a5c80e235c86720db568cfce6e9a1f08;d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1;f__B12-WMSP1;g__B12-WMSP1;
54bb4d195b33eb259da511e5335a97e0;d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__metagenome
08e44aa31535f5c63535a53c70c046bb;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;
84a4baa6d0840d07a78984ee7d5bff3d;d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;s__uncultured_bacterium
6e8daf427cea472bb5b7ef154eeb383c;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;
e21edf7795abd4b98ed7bc0dc5fd308b;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;
1e2309ad5d2238da2ef123064890ed30;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;
208922b5d9168c52a0cf8052b49d22e3;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;;;;
0ddabe34cad8e200a27a8018aec048e0;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__uncultured;
034aaeba8ace855657c414317df7f881;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
bf53a202a8c94acfb76a0b17cca7dd98;d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__uncultured_bacterium
dd89f3fc022196181412618e17fa153a;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
875b88ebf04a14460ec6410b6ea5e42c;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;;
3e2ac334559001b9729507f8206f03b0;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_organism
44436476bb45ae99c5f1133582c8d192;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia;
d68cdb08de2272c249a36ba0869d4a85;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;
e05fdc71df9221bb583d9ca99c0eb4fa;d__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__Gitt-GS-136;f__Gitt-GS-136;g__Gitt-GS-136;
095c600925443fafaf6516a154caf46e;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;
c0c7e0e95f7e180c68e269d605ff8ff1;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;
c50520545fb7959bd3349a7aeb99c766;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;;;
37a9b524a0549f7efe8ae7cab2680c41;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;
dac985dd360593a3e074b802405492ef;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;
46a7eb4755a059cc19d63499e992e5a9;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;;
83aa61a7d0228e444e9d503b4ed053a7;d__Bacteria;p__Myxococcota;c__bacteriap25;o__bacteriap25;f__bacteriap25;g__bacteriap25;s__uncultured_bacterium
816f3549cf8784f4062ec04edcae952b;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;;
9374b101448fd99a44bd46e1c9a501c6;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Herbiconiux;
c35bdedb43eb1c8e32b9af5a6edcb571;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;
ab9bca6fd51007b03da63c603532a496;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Kribbella_sp.
c872d8f159ae7c507b756c7561a431d9;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Occallatibacter;
0a9a4c6b8b8010fa603571e4d6af7990;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;
83a4f1fed8fda6674d086a6e0e85fdcb;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus;
8aabedcea915a93fb044227c352c4640;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;
5997e03f18c9562b1cd2c86bac1cfd6a;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;
210d748eb6888e5ef24e3cf2cb3703a9;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;;;
d6235a41e52c956e011d3de8c4215d72;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;
96623454736aca8376d396c9b78ea846;d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7;
727eee93522fd87b6f1f0bb37b9a1246;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;
91cbdeca87a9d3cbb2c6e5b500ec5632;d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__metagenome
fa040b17aa7a83fd2b00f5b00237613d;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;
776be15f6ab673da94d529eeaa14646f;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Segetibacter;
0694448889484f70baa2ab11039054eb;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Parafilimonas;s__uncultured_bacterium
19f04008a0e7cc4cb9c4c0460e42fb36;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;;;
bb5ca1582872a360a0abbb92cb764c95;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;
17a9112bf0b395c623830ba10f7b2f51;d__Bacteria;p__Acidobacteriota;c__Subgroup_5;o__Subgroup_5;f__Subgroup_5;g__Subgroup_5;
2eb99b6022c6c51503a0ee451748b04f;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;;
23b2952f801756bcdf308f4fafb1a2b3;d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__uncultured_bacterium
0a5b79ee861d133c0657f372c16b95c3;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;
345a264516521aed21ad3ca4ff049a0f;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);;
5661a477e1b02ba4acc2858bb969f210;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;
a8f98e07ccbdedf0351af8a9aa7efd25;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Mizugakiibacter;s__uncultured_gamma
96b2e5256fc0571d6411e6236cfc94d5;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;
7b4d1e3a2a4f0a2f4e0256923b23e222;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;
7f7a8c28aaa406958d2d5438f6390316;d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_Myxococcales
0db03c2d0ac767282e80127fd218b233;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__bacterium_Ellin6515
6986584bc36a23f71e91dff68c3899ad;d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;
41a7c17a57620bf2918ea4dcc5149b32;d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;
a694acf7eac144f1fec6a6658abf3bee;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;;;
fd974289ef3ecc45b3c7592b14dce406;d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;
35245fa5622b6c16389a50d50e679f38;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Acidibacter;s__uncultured_proteobacterium
f59513bed056b4d7a63a6843a3f70c14;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;;
ae8217aa2a247e5a5497df8882ef8668;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;
26cddd40c2675acf6c9992e79d4fbfee;d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__uncultured;s__metagenome
eaf2448a551473f3bb992bf302544438;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;
d05fde90a3baeb74da3bafe69cbbdf60;d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;
2248fd428ac9af56fa0691137857a9a0;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;
4a939287e62adf01d14dcaa3a3a3b470;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;
a40e18981aeaee021a68151f579d3bb0;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__uncultured_bacterium
e1244b5f0218da3931b103f28b69d4ab;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinomycetospora;
453a09fed17f0d35b12ecc4f46943871;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;
5ed0c7f44e8d18c4cb52a6efca11c202;d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;
031869ccc1590f583b96202d2e25275f;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium
574df3057fb5a0651735471285332907;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24;f__11-24;g__11-24;s__uncultured_Acidobacteria
2aa2f0f8c89f7531b2dbc632bd81bd01;d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7;s__uncultured_soil
1eb1cb6953e8d4f239428145a4b36481;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;
a36f4a80258633dd294edeecb55e5462;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;;
7b49ada37ebb6e11c4b01b7254e5de1a;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;;;
17fab625998ae6f80df79171ffb8bfc9;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Geodermatophilus;
19e405c6e58f94a3a40e5937e688746a;d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;
b573b3def6be29135172d05723654911;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Bogoriellaceae;g__Georgenia;
14dd7a0b2abdab4fda2b7f54ef319f89;d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__C0119;g__C0119;s__uncultured_bacterium
688fd6d1d5767e903d0b6bd47e0e3867;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;
